city,province,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather
Yellowknife,Northwest Territories,2023-03-14 07:00:00,2023-03-14 13:58:55,2023-03-15 01:34:30,-20.66,-27.66,1018,71,-24.16,0,10000.0,4.63,90,Clear
Yellowknife,Northwest Territories,2023-03-15 07:00:00,2023-03-15 13:55:36,2023-03-16 01:37:14,-19.93,-26.93,1016,71,-23.45,20,10000.0,4.12,70,Clouds
Yellowknife,Northwest Territories,2023-03-16 07:00:00,2023-03-16 13:52:16,2023-03-17 01:39:59,-18.8,-25.8,1022,74,-21.93,40,10000.0,3.09,120,Clouds
Yellowknife,Northwest Territories,2023-03-17 07:00:00,2023-03-17 13:48:56,2023-03-18 01:42:42,-11.27,-18.15,1017,76,-14.3,75,10000.0,4.02,100,Snow
Yellowknife,Northwest Territories,2023-03-18 07:00:00,2023-03-18 13:45:36,2023-03-19 01:45:26,-12.39,-19.39,1017,85,-14.17,20,10000.0,4.12,50,Clouds
Yellowknife,Northwest Territories,2023-03-19 07:00:00,2023-03-19 13:42:15,2023-03-20 01:48:10,-12.79,-19.79,1024,66,-17.29,75,10000.0,6.17,60,Clouds
Yellowknife,Northwest Territories,2023-03-20 07:00:00,2023-03-20 13:38:55,2023-03-21 01:50:53,-14.76,-21.76,1022,66,-19.19,75,10000.0,4.02,70,Clouds
Yellowknife,Northwest Territories,2023-03-21 07:00:00,2023-03-21 13:35:34,2023-03-22 01:53:36,-18.34,-25.34,1022,65,-22.81,0,10000.0,4.12,70,Clear
Yellowknife,Northwest Territories,2023-03-22 07:00:00,2023-03-22 13:32:14,2023-03-23 01:56:20,-13.97,-20.97,1010,66,-18.43,75,10000.0,5.66,100,Clouds
Yellowknife,Northwest Territories,2023-03-23 07:00:00,2023-03-23 13:28:53,2023-03-24 01:59:03,-15.26,-22.26,1009,74,-18.48,20,10000.0,5.66,30,Clouds
Yellowknife,Northwest Territories,2023-03-24 07:00:00,2023-03-24 13:25:32,2023-03-25 02:01:46,-15.41,-22.41,1019,78,-18.07,0,10000.0,3.6,50,Clear
Yellowknife,Northwest Territories,2023-03-25 07:00:00,2023-03-25 13:22:11,2023-03-26 02:04:29,-16.45,-23.45,1021,71,-20.07,0,10000.0,5.66,80,Clear
Yellowknife,Northwest Territories,2023-03-26 07:00:00,2023-03-26 13:18:50,2023-03-27 02:07:12,-21.77,-28.77,1030,64,-26.27,20,10000.0,3.09,70,Clouds
Yellowknife,Northwest Territories,2023-03-27 07:00:00,2023-03-27 13:15:29,2023-03-28 02:09:55,-22.13,-27.1,1035,70,-25.73,0,10000.0,1.54,180,Clear
Yellowknife,Northwest Territories,2023-03-28 07:00:00,2023-03-28 13:12:09,2023-03-29 02:12:38,-20.2,-27.2,1027,73,-23.43,40,10000.0,3.09,130,Clouds
Yellowknife,Northwest Territories,2023-03-29 07:00:00,2023-03-29 13:08:48,2023-03-30 02:15:21,-8.19,-12.09,1014,92,-9.14,75,10000.0,2.06,350,Snow
Yellowknife,Northwest Territories,2023-03-30 07:00:00,2023-03-30 13:05:27,2023-03-31 02:18:04,-12.43,-19.43,1019,66,-16.94,75,10000.0,5.66,30,Snow
Yellowknife,Northwest Territories,2023-03-31 07:00:00,2023-03-31 13:02:06,2023-04-01 02:20:47,-18.46,-25.46,1017,71,-22.02,0,10000.0,4.12,60,Clear
Yellowknife,Northwest Territories,2023-04-01 07:00:00,2023-04-01 12:58:46,2023-04-02 02:23:31,-16.04,-23.04,1010,60,-21.42,75,10000.0,8.94,80,Clouds
Yellowknife,Northwest Territories,2023-04-02 07:00:00,2023-04-02 12:55:25,2023-04-03 02:26:15,-12.9,-19.9,1012,78,-15.61,100,10000.0,5.14,70,Snow
Yellowknife,Northwest Territories,2023-04-03 07:00:00,2023-04-03 12:52:05,2023-04-04 02:28:59,-15.77,-19.84,1016,77,-18.55,0,10000.0,1.54,60,Clear
Yellowknife,Northwest Territories,2023-04-04 07:00:00,2023-04-04 12:48:45,2023-04-05 02:31:43,-14.57,-18.46,1021,85,-16.32,75,10000.0,1.54,360,Snow
Yellowknife,Northwest Territories,2023-04-05 07:00:00,2023-04-05 12:45:25,2023-04-06 02:34:27,-13.61,-20.61,1019,72,-17.16,0,10000.0,4.63,100,Clear
Yellowknife,Northwest Territories,2023-04-06 07:00:00,2023-04-06 12:42:06,2023-04-07 02:37:12,-5.14,-11.08,1011,74,-8.61,40,10000.0,4.63,130,Clouds
Yellowknife,Northwest Territories,2023-04-07 07:00:00,2023-04-07 12:38:46,2023-04-08 02:39:56,-0.01,-6.01,1000,64,-5.32,20,10000.0,7.2,150,Clouds
Yellowknife,Northwest Territories,2023-04-08 07:00:00,2023-04-08 12:35:27,2023-04-09 02:42:42,2.02,-1.88,992,86,-0.06,40,10000.0,4.12,150,Clouds
Yellowknife,Northwest Territories,2023-04-09 07:00:00,2023-04-09 12:32:08,2023-04-10 02:45:27,-0.58,-4.7,999,86,-2.39,75,10000.0,3.6,320,Clouds
Yellowknife,Northwest Territories,2023-04-10 07:00:00,2023-04-10 12:28:50,2023-04-11 02:48:13,-0.41,-6.53,997,80,-3.08,75,10000.0,7.2,80,Clouds
Yellowknife,Northwest Territories,2023-04-11 07:00:00,2023-04-11 12:25:31,2023-04-12 02:50:59,-3.91,-10.91,999,80,-6.52,100,10000.0,7.72,50,Snow
Yellowknife,Northwest Territories,2023-04-12 07:00:00,2023-04-12 12:22:13,2023-04-13 02:53:45,-6.58,-13.24,1006,79,-9.28,100,10000.0,5.14,360,Clouds
Yellowknife,Northwest Territories,2023-04-13 07:00:00,2023-04-13 12:18:56,2023-04-14 02:56:32,-5.69,-9.85,1010,79,-8.4,20,10000.0,2.57,60,Clouds
Yellowknife,Northwest Territories,2023-04-14 07:00:00,2023-04-14 12:15:39,2023-04-15 02:59:20,-5.68,-11.28,1016,82,-7.97,0,10000.0,4.02,70,Clear
Yellowknife,Northwest Territories,2023-04-15 07:00:00,2023-04-15 12:12:22,2023-04-16 03:02:07,-2.88,-9.46,1018,80,-5.51,40,10000.0,6.69,80,Clouds
Yellowknife,Northwest Territories,2023-04-16 07:00:00,2023-04-16 12:09:06,2023-04-17 03:04:55,0.38,-4.8,1019,74,-3.28,20,10000.0,5.66,110,Clouds
Yellowknife,Northwest Territories,2023-04-17 07:00:00,2023-04-17 12:05:50,2023-04-18 03:07:43,1.55,-3.56,1014,69,-3.11,75,10000.0,6.17,110,Clouds
Yellowknife,Northwest Territories,2023-04-18 07:00:00,2023-04-18 12:02:34,2023-04-19 03:10:32,-0.33,-6.64,1014,74,-3.93,40,10000.0,7.72,70,Clouds
